conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/skill/S1.5,fornecer aconselhamento e consultoria,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.5
SkillGroup,http://data.europa.eu/esco/skill/S1.5.0,fornecer aconselhamento e consultoria,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.5.0
SkillGroup,http://data.europa.eu/esco/skill/S1.5.1,"prestar aconselhamento sobre assuntos jurídicos, regulamentares ou processuais",,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.5.1
SkillGroup,http://data.europa.eu/esco/skill/S1.5.2,prestar aconselhamento financeiro,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.5.2
SkillGroup,http://data.europa.eu/esco/skill/S1.5.3,prestar aconselhamento sobre produtos e serviços,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.5.3
SkillGroup,http://data.europa.eu/esco/skill/S1.5.4,prestar aconselhamento médico,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.5.4
SkillGroup,http://data.europa.eu/esco/skill/S1.5.5,prestar aconselhamento sobre questões ambientais,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.5.5
SkillGroup,http://data.europa.eu/esco/skill/S1.5.6,prestar aconselhamento sobre conceção ou utilização de tecnologias,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.5.6
SkillGroup,http://data.europa.eu/esco/skill/S1.5.7,prestar aconselhamento sobre assuntos comerciais ou operacionais,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.5.7
SkillGroup,http://data.europa.eu/esco/skill/S1.5.8,prestar aconselhamento sobre assuntos de formação académica ou profissional,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.5.8
SkillGroup,http://data.europa.eu/esco/skill/S1.5.9,prestar aconselhamento sobre questões de saúde e segurança no trabalho,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.5.9
SkillGroup,http://data.europa.eu/esco/skill/S1.6,"promover, vender e adquirir",,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.6
SkillGroup,http://data.europa.eu/esco/skill/S1.6.0,"promover, vender e adquirir",,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.6.0
SkillGroup,http://data.europa.eu/esco/skill/S1.6.1,vender produtos ou serviços,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.6.1
SkillGroup,http://data.europa.eu/esco/skill/S1.6.2,"promover produtos, serviços ou programas",,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.6.2
SkillGroup,http://data.europa.eu/esco/skill/S1.6.3,comprar produtos ou serviços,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.6.3
SkillGroup,http://data.europa.eu/esco/skill/S1.7,obter informações verbalmente,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.7
SkillGroup,http://data.europa.eu/esco/skill/S1.7.0,obter informações verbalmente,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.7.0
SkillGroup,http://data.europa.eu/esco/skill/S1.7.1,fazer entrevistas,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.7.1
SkillGroup,http://data.europa.eu/esco/skill/S1.7.2,colaborar com outros para identificar necessidades,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.7.2
SkillGroup,http://data.europa.eu/esco/skill/S1.7.3,ouvir e fazer perguntas,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.7.3
SkillGroup,http://data.europa.eu/esco/skill/S1.8,trabalhar com outros,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.8
SkillGroup,http://data.europa.eu/esco/skill/S1.8.0,trabalhar com outros,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.8.0
SkillGroup,http://data.europa.eu/esco/skill/S1.8.1,trabalhar em equipa,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.8.1
SkillGroup,http://data.europa.eu/esco/skill/S1.8.2,dar instruções,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.8.2
SkillGroup,http://data.europa.eu/esco/skill/S1.8.3,dar feedback,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.8.3
SkillGroup,http://data.europa.eu/esco/skill/S1.8.4,aceitar feedback,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.8.4
SkillGroup,http://data.europa.eu/esco/skill/S1.8.5,seguir instruções e procedimentos,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.8.5
SkillGroup,http://data.europa.eu/esco/skill/S1.8.6,dar assistência e apoio aos colegas de trabalho,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.8.6
SkillGroup,http://data.europa.eu/esco/skill/S1.9,resolver problemas,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.9
SkillGroup,http://data.europa.eu/esco/skill/S1.9.0,resolver problemas,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.9.0
SkillGroup,http://data.europa.eu/esco/skill/S1.9.1,desenvolver soluções,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S1.9.1
SkillGroup,http://data.europa.eu/esco/skill/S1.9.2,implementar novos procedimentos ou processos,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.9.2
SkillGroup,http://data.europa.eu/esco/skill/S2,competências em informação,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2
SkillGroup,http://data.europa.eu/esco/skill/S2.0,competências em informação,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.0
SkillGroup,http://data.europa.eu/esco/skill/S2.0.0,competências em informação,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.0.0
SkillGroup,http://data.europa.eu/esco/skill/S2.1,"conduzir estudos, pesquisas e análises",,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.1
SkillGroup,http://data.europa.eu/esco/skill/S2.1.0,"conduzir estudos, pesquisas e análises",,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.1.0
SkillGroup,http://data.europa.eu/esco/skill/S2.1.1,conduzir investigações,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.1.1
SkillGroup,http://data.europa.eu/esco/skill/S2.1.2,diagnosticar doenças,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.1.2
SkillGroup,http://data.europa.eu/esco/skill/S2.1.3,interpretar documentação técnica e diagramas,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.1.3
SkillGroup,http://data.europa.eu/esco/skill/S2.2,documentar e registar informação,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.2
SkillGroup,http://data.europa.eu/esco/skill/S2.2.0,documentar e registar informação,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.2.0
SkillGroup,http://data.europa.eu/esco/skill/S2.2.1,"preparar documentos, registos, relatórios ou orçamentos financeiros",,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.2.1
SkillGroup,http://data.europa.eu/esco/skill/S2.2.2,registar informação jurídica,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.2.2
SkillGroup,http://data.europa.eu/esco/skill/S2.2.3,"preparar documentação para contratos, pedidos ou licenças",,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.2.3
SkillGroup,http://data.europa.eu/esco/skill/S2.2.4,fazer a manutenção ou preparação de documentação médica,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.2.4
SkillGroup,http://data.europa.eu/esco/skill/S2.2.5,fazer a manutenção de registos operacionais,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.2.5
SkillGroup,http://data.europa.eu/esco/skill/S2.2.6,"documentar desenhos, procedimentos, problemas ou atividades técnicos",,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.2.6
SkillGroup,http://data.europa.eu/esco/skill/S2.2.7,comunicar incidentes ou defeitos,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.2.7
SkillGroup,http://data.europa.eu/esco/skill/S2.3,gerir informação,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.3
SkillGroup,http://data.europa.eu/esco/skill/S2.3.0,gerir informação,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.3.0
SkillGroup,http://data.europa.eu/esco/skill/S2.4,processar informação,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.4
SkillGroup,http://data.europa.eu/esco/skill/S2.4.0,processar informação,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.4.0
SkillGroup,http://data.europa.eu/esco/skill/S2.4.1,recolher informações a partir de fontes físicas ou eletrónicas,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.4.1
SkillGroup,http://data.europa.eu/esco/skill/S2.4.2,introduzir e transformar informações,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.4.2
SkillGroup,http://data.europa.eu/esco/skill/S2.5,medir propriedades físicas,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.5
SkillGroup,http://data.europa.eu/esco/skill/S2.5.0,medir propriedades físicas,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.5.0
SkillGroup,http://data.europa.eu/esco/skill/S2.5.1,medir dimensões e propriedades relacionadas,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.5.1
SkillGroup,http://data.europa.eu/esco/skill/S2.5.2,pesar,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.5.2
SkillGroup,http://data.europa.eu/esco/skill/S2.6,calcular e estimar,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.6
SkillGroup,http://data.europa.eu/esco/skill/S2.6.0,calcular e estimar,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.6.0
SkillGroup,http://data.europa.eu/esco/skill/S2.6.1,realizar cálculos,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.6.1
SkillGroup,http://data.europa.eu/esco/skill/S2.6.2,determinar valores de produtos e serviços,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.6.2
SkillGroup,http://data.europa.eu/esco/skill/S2.6.3,estimar necessidades de recursos,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.6.3
SkillGroup,http://data.europa.eu/esco/skill/S2.7,analisar e avaliar informações e dados,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.7
SkillGroup,http://data.europa.eu/esco/skill/S2.7.0,analisar e avaliar informações e dados,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.7.0
SkillGroup,http://data.europa.eu/esco/skill/S2.7.1,avaliar terrenos ou imóveis,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.7.1
SkillGroup,http://data.europa.eu/esco/skill/S2.7.2,analisar dados científicos e médicos,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.7.2
SkillGroup,http://data.europa.eu/esco/skill/S2.7.3,analisar dados financeiros e económicos,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.7.3
SkillGroup,http://data.europa.eu/esco/skill/S2.7.4,analisar operações comerciais,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.7.4
SkillGroup,http://data.europa.eu/esco/skill/S2.7.5,conduzir processos de análise e gestão do riscos,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.7.5
SkillGroup,http://data.europa.eu/esco/skill/S2.7.6,"avaliar sistemas, programas, equipamento e produtos",,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.7.6
SkillGroup,http://data.europa.eu/esco/skill/S2.8,"monitorizar, inspecionar e testar",,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.8
SkillGroup,http://data.europa.eu/esco/skill/S2.8.0,"monitorizar, inspecionar e testar",,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.8.0
SkillGroup,http://data.europa.eu/esco/skill/S2.8.1,"monitorizar, inspecionar e testar equipamentos, sistemas e produtos",,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.8.1
SkillGroup,http://data.europa.eu/esco/skill/S2.8.2,monitorizar atividades operacionais,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.8.2
SkillGroup,http://data.europa.eu/esco/skill/S2.8.3,monitorizar recursos e atividades financeiros e económicos,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.8.3
SkillGroup,http://data.europa.eu/esco/skill/S2.8.4,monitorizar a proteção ou segurança,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.8.4
SkillGroup,http://data.europa.eu/esco/skill/S2.8.5,monitorizar as condições ambientais,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.8.5
SkillGroup,http://data.europa.eu/esco/skill/S2.8.6,monitorizar as condições de saúde,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.8.6
SkillGroup,http://data.europa.eu/esco/skill/S2.8.8,testar e analisar substâncias,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.8.8
SkillGroup,http://data.europa.eu/esco/skill/S2.9,monitorizar os desenvolvimentos no domínio de especialização,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.9
SkillGroup,http://data.europa.eu/esco/skill/S2.9.0,monitorizar os desenvolvimentos no domínio de especialização,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S2.9.0
SkillGroup,http://data.europa.eu/esco/skill/S3,prestar assistência e cuidados,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3
SkillGroup,http://data.europa.eu/esco/skill/S3.0,prestar assistência e cuidados,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.0
SkillGroup,http://data.europa.eu/esco/skill/S3.0.0,prestar assistência e cuidados,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.0.0
SkillGroup,http://data.europa.eu/esco/skill/S3.1,prestar consultoria,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.1
SkillGroup,http://data.europa.eu/esco/skill/S3.1.0,prestar consultoria,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.1.0
SkillGroup,http://data.europa.eu/esco/skill/S3.1.1,"prestar aconselhamento sobre questões pessoais, familiares ou sociais",,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.1.1
SkillGroup,http://data.europa.eu/esco/skill/S3.1.2,dar apoio à resolução de problemas,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.1.2
SkillGroup,http://data.europa.eu/esco/skill/S3.1.3,dar assistência a pessoas no acesso a serviços,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.1.3
SkillGroup,http://data.europa.eu/esco/skill/S3.2,prestar cuidados de saúde ou tratamentos médicos,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.2
SkillGroup,http://data.europa.eu/esco/skill/S3.2.0,prestar cuidados de saúde ou tratamentos médicos,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.2.0
SkillGroup,http://data.europa.eu/esco/skill/S3.2.1,"fornecer cuidados médicos, dentários e de enfermagem",,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.2.1
SkillGroup,http://data.europa.eu/esco/skill/S3.2.2,realizar procedimentos cirúrgicos,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.2.2
SkillGroup,http://data.europa.eu/esco/skill/S3.2.3,fornecer fisioterapias,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.2.3
SkillGroup,http://data.europa.eu/esco/skill/S3.2.4,fornecer terapias psicológicas e ocupacionais,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.2.4
SkillGroup,http://data.europa.eu/esco/skill/S3.2.5,"prescrever e receitar exames, tratamentos ou dispositivos médicos",,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.2.5
SkillGroup,http://data.europa.eu/esco/skill/S3.2.6,equipar dispositivos de assistência,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.2.6
SkillGroup,http://data.europa.eu/esco/skill/S3.3,proteger e fazer aplicar as regrar,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.3
SkillGroup,http://data.europa.eu/esco/skill/S3.3.0,proteger e fazer aplicar as regrar,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.3.0
SkillGroup,http://data.europa.eu/esco/skill/S3.3.1,garantir a conformidade com procedimentos de saúde e segurança,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.3.1
SkillGroup,http://data.europa.eu/esco/skill/S3.3.2,garantir a conformidade com as leis e normas de proteção ambiental,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.3.2
SkillGroup,http://data.europa.eu/esco/skill/S3.3.3,garantir a conformidade com as diretrizes jurídicas e organizacionais,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.3.3
SkillGroup,http://data.europa.eu/esco/skill/S3.3.4,proceder à verificação de identidade e documentos,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.3.4
SkillGroup,http://data.europa.eu/esco/skill/S3.3.5,manter a fazer aplicar a segurança física,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.3.5
SkillGroup,http://data.europa.eu/esco/skill/S3.3.6,proteger a privacidade e os dados pessoais,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.3.6
SkillGroup,http://data.europa.eu/esco/skill/S3.4,prestar informações e apoio ao público e a clientes,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.4
SkillGroup,http://data.europa.eu/esco/skill/S3.4.0,prestar informações e apoio ao público e a clientes,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.4.0
SkillGroup,http://data.europa.eu/esco/skill/S3.4.1,prestar informações ao público e a clientes,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.4.1
SkillGroup,http://data.europa.eu/esco/skill/S3.4.2,acompanhar pessoas,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.4.2
SkillGroup,http://data.europa.eu/esco/skill/S3.4.3,dar assistência a pessoas nas formalidades administrativas,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.4.3
SkillGroup,http://data.europa.eu/esco/skill/S3.4.4,prestar assistência geral a pessoas,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.4.4
SkillGroup,http://data.europa.eu/esco/skill/S3.5,preparar e servir alimentos e bebidas,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.5
SkillGroup,http://data.europa.eu/esco/skill/S3.5.0,preparar e servir alimentos e bebidas,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.5.0
SkillGroup,http://data.europa.eu/esco/skill/S3.5.1,preparar alimentos e bebidas,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.5.1
SkillGroup,http://data.europa.eu/esco/skill/S3.5.2,servir alimentos e bebidas,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.5.2
SkillGroup,http://data.europa.eu/esco/skill/S3.6,prestar assistência geral aos cuidados pessoais,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.6
SkillGroup,http://data.europa.eu/esco/skill/S3.6.0,prestar cuidados pessoais,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.6.0
SkillGroup,http://data.europa.eu/esco/skill/S3.6.1,dar assistência a pessoas na mobilidade,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.6.1
SkillGroup,http://data.europa.eu/esco/skill/S3.6.2,dar assistência nas necessidades pessoais,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.6.2
SkillGroup,http://data.europa.eu/esco/skill/S3.6.3,tratar de crianças,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.6.3
SkillGroup,http://data.europa.eu/esco/skill/S3.6.4,prestar serviços de cabeleireiro e de tratamentos de beleza,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S3.6.4
SkillGroup,http://data.europa.eu/esco/skill/S4,competências de gestão,,,,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4
SkillGroup,http://data.europa.eu/esco/skill/S4.0,competências de gestão,,,,,,"http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skills",,S4.0
